Title,Jurisdictions,Document type,Document file
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220126_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210918_docket-19-1818_reply.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210924_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210804_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210903_docket-19-1818_amicus-brief-2.pdf
Rhode Island v. Shell Oil Products Co.,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210827_docket-19-1818_brief.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210903_docket-19-1818_amicus-brief-3.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210804_docket-19-1818_amicus-motion.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210902_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210903_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210728_docket-19-1818_brief.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210728_docket-19-1818_amicus-motion-1.pdf
Rhode Island v. Shell Oil Products Co.,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210625_docket-19-1818_motion.pdf
Rhode Island v. Shell Oil Products Co.,US,statement,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210625_docket-19-1818_statement.pdf
Rhode Island v. Shell Oil Products Co.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210622_docket-19-1818_order.pdf
Rhode Island v. Shell Oil Products Co.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210628_docket-19-1818_order.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210524_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20201029_docket-19-1818_opinion.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20201013_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200917_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20201005_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20201001_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200911_docket-19-1818_notice.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200831_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200827_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200810_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200810_docket-19-1818_letter-1.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200904_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200713_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200713_docket-19-1818_letter-2.pdf
Rhode Island v. Shell Oil Products Co.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200728_docket-19-1818_order.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200724_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200706_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200706_docket-19-1818_letter-1.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200629_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200528_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200528_docket-19-1818_letter-2.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200424_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200601_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200515_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200604_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200513_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200512_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200305_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200406_docket-19-1818_letter-1.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200508_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200429_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200409_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,na,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200413_docket-19-1818_na.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200417_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200409_docket-19-1818_letter-1.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200406_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200403_docket-19-1818_response.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200309_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus motion,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200310_docket-19-1818_amicus-motion.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200324_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200326_docket-19-1818_order.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200227_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200106_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200116_docket-19-1818_reply.pdf
Rhode Island v. Shell Oil Products Co.,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200205_docket-19-1818_response.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200129_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200121_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200102_docket-19-1818_amicus-brief-1.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191226_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191226_docket-19-1818_response.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191231_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200106_docket-19-1818_notice.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200102_docket-19-1818_amicus-brief-2.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200102_docket-19-1818_amicus-brief-3.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191223_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200102_docket-19-1818_amicus-brief-4.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200107_docket-19-1818_amicus-brief.pdf
Rhode Island v. Shell Oil Products Co.,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191219_docket-19-1818_response.pdf
Rhode Island v. Shell Oil Products Co.,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191217_docket-19-1818_notice.pdf
Rhode Island v. Shell Oil Products Co.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191127_docket-19-1818_amicus-brief-1.pdf
Rhode Island v. Shell Oil Products Co.,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191120_docket-19-1818_brief.pdf
Rhode Island v. Shell Oil Products Co.,US,notice,
Rhode Island v. Shell Oil Products Co.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191007_docket-19-1818_order.pdf
Rhode Island v. Shell Oil Products Co.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20191007_docket-19-1818_letter.pdf
Rhode Island v. Shell Oil Products Co.,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190926_docket-19-1818_reply.pdf
Rhode Island v. Shell Oil Products Co.,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190913_docket-19-1818_motion.pdf
Rhode Island v. Shell Oil Products Co.,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190923_docket-19-1818_response.pdf
Aji P. v. State of Washington,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190924_docket-80007-8-I-briefs-also-filed-under-No.-96316-9-in-Washington-Supreme-Court_reply-1.pdf
Aji P. v. State of Washington,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190712_docket-80007-8-I-briefs-also-filed-under-No.-96316-9-in-Washington-Supreme-Court_amicus-brief-1.pdf
Aji P. v. State of Washington,US,response,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190911_docket-80007-8-I-briefs-also-filed-under-No.-96316-9-in-Washington-Supreme-Court_response-1.pdf
Aji P. v. State of Washington,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2019/20190411_docket-80007-8-I-briefs-also-filed-under-No.-96316-9-in-Washington-Supreme-Court_amicus-brief-1.pdf
Aji P. v. State of Washington,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210208_docket-80007-8-I-briefs-also-filed-under-No.-96316-9-in-Washington-Supreme-Court_opinion-1.pdf
